X1_sin_ct; X2_01;-1.50;0.02;
-1.52;0.01;-0.00;-0.00;0.04;-1.50;0.02;-1.53;0.02;
-1.53;-0.01;-0.00;0.00;0.06;-1.50;0.02;-1.54;-0.01;
-1.54;-0.01;-0.00;0.01;0.07;-1.50;0.01;-1.52;-0.03;
-1.49;-0.04;-0.00;0.01;-0.07;-1.50;-0.04;-1.48;-0.03;
-1.46;-0.00;-0.00;0.00;-0.12;-1.50;-0.02;-1.46;0.01;
-1.49;0.03;-0.00;-0.00;-0.06;-1.50;0.02;-1.48;0.02;
-1.51;0.01;-0.00;-0.01;-0.01;-1.50;0.03;-1.51;0.01;
-1.51;-0.01;-0.00;-0.01;0.04;-1.50;0.01;-1.52;0.00;
-1.52;-0.00;-0.00;-0.00;0.12;-1.50;0.01;-1.50;-0.02;
-1.47;-0.03;-0.00;0.00;0.01;-1.50;-0.03;-1.45;-0.05;
-1.42;-0.01;-0.00;0.00;-0.11;-1.50;-0.04;-1.42;-0.01;
-1.45;0.05;-0.00;-0.00;-0.09;-1.50;0.01;-1.46;0.06;
-1.52;0.05;-0.00;-0.01;0.02;-1.50;0.06;-1.50;0.05;
-1.51;-0.03;-0.00;-0.00;-0.03;-1.50;-0.00;-1.51;-0.03;
-1.48;-0.01;-0.00;-0.00;0.02;-1.50;-0.01;-1.47;-0.04;
-1.45;-0.01;-0.00;-0.00;-0.00;-1.50;-0.03;-1.44;-0.01;
-1.45;0.03;-0.00;-0.00;0.01;-1.50;-0.00;-1.45;0.04;
-1.48;0.03;-0.00;-0.00;0.03;-1.50;0.02;-1.48;0.03;
-1.52;0.02;-0.00;-0.00;0.05;-1.50;0.02;-1.50;-0.00;
-1.49;-0.02;-0.00;0.00;-0.05;-1.50;-0.02;-1.49;-0.02;
-1.48;0.00;-0.00;-0.00;-0.04;-1.50;-0.01;-1.48;0.02;
-1.50;0.02;-0.00;-0.00;0.03;-1.50;0.02;-1.50;0.02;
-1.51;-0.00;-0.00;-0.00;0.02;-1.50;0.01;-1.50;-0.01;
-1.48;-0.02;-0.00;-0.00;-0.03;-1.50;-0.02;-1.49;-0.02;
-1.50;0.02;-0.00;-0.00;0.04;-1.50;0.02;-1.50;0.02;
-1.52;0.01;-0.00;0.00;0.05;-1.50;0.02;-1.51;0.01;
-1.50;-0.02;-0.00;0.00;-0.02;-1.50;-0.01;-1.50;-0.01;
-1.49;-0.00;-0.00;0.00;-0.03;-1.50;-0.01;-1.50;-0.00;
-1.52;0.02;-0.00;0.00;0.03;-1.50;0.02;-1.51;0.00;
-1.51;-0.01;-0.00;0.00;-0.02;-1.50;-0.00;-1.51;-0.00;
-1.50;-0.01;-0.00;-0.00;-0.03;-1.50;-0.01;-1.51;0.00;
-1.51;0.01;-0.00;-0.00;0.04;-1.50;0.02;-1.50;-0.01;
-1.50;-0.02;-0.00;0.00;-0.02;-1.50;-0.01;-1.48;-0.03;
-1.46;-0.01;-0.00;-0.00;-0.08;-1.50;-0.03;-1.47;0.01;
-1.48;0.03;-0.00;-0.00;0.00;-1.50;0.02;-1.49;0.04;
-1.53;0.03;-0.00;-0.00;0.09;-1.50;0.04;-1.51;0.01;
-1.50;-0.04;-0.00;0.00;-0.02;-1.50;-0.03;-1.49;-0.04;
-1.46;-0.01;-0.00;-0.00;-0.04;-1.50;-0.03;-1.47;-0.01;
-1.49;0.03;-0.00;-0.00;0.03;-1.50;0.02;-1.48;0.03;
-1.49;-0.00;-0.00;-0.00;-0.03;-1.50;-0.01;-1.48;0.00;
-1.48;-0.00;-0.00;-0.00;-0.05;-1.50;-0.01;-1.48;-0.01;
-1.50;0.02;-0.00;-0.00;0.02;-1.50;0.02;-1.50;0.02;
-1.51;0.01;-0.00;-0.00;0.05;-1.50;0.01;-1.51;0.01;
-1.51;-0.01;-0.00;0.00;0.05;-1.50;-0.00;-1.51;-0.00;
-1.50;-0.01;-0.00;0.00;0.02;-1.50;-0.01;-1.50;-0.01;
-1.50;0.00;-0.00;0.00;-0.00;-1.50;-0.00;-1.50;0.00;
-1.50;0.01;-0.00;0.00;-0.02;-1.50;0.00;-1.52;0.02;
-1.53;0.01;-0.00;0.00;0.02;-1.50;0.03;-1.54;0.03;
-1.55;-0.01;-0.00;0.00;0.04;-1.50;0.02;-1.56;0.01;
-1.54;-0.02;-0.00;0.00;0.05;-1.50;0.01;-1.55;-0.02;
-1.52;-0.03;-0.00;0.01;0.01;-1.50;-0.01;-1.53;-0.02;
-1.51;-0.01;-0.00;0.01;-0.02;-1.50;-0.01;-1.52;0.01;
-1.53;0.01;-0.00;0.00;0.00;-1.50;0.02;-1.53;0.03;
-1.53;-0.01;-0.00;0.00;-0.02;-1.50;0.01;-1.54;-0.00;
-1.52;-0.02;-0.00;0.00;-0.03;-1.50;-0.00;-1.52;-0.04;
-1.50;-0.02;-0.00;0.00;-0.04;-1.50;-0.01;-1.49;-0.03;
-1.46;-0.02;-0.00;-0.00;-0.10;-1.50;-0.03;-1.46;-0.01;
-1.46;0.02;-0.00;-0.01;-0.05;-1.50;-0.00;-1.45;0.01;
-1.48;0.03;-0.00;-0.01;0.01;-1.50;0.02;-1.46;-0.00;
-1.46;-0.00;-0.00;-0.01;-0.02;-1.50;-0.01;-1.45;-0.02;
-1.45;0.01;-0.00;-0.01;0.01;-1.50;-0.01;-1.46;0.02;
-1.49;0.04;-0.00;-0.00;0.09;-1.50;0.02;-1.48;0.02;
-1.50;0.00;-0.00;0.00;0.06;-1.50;0.00;-1.48;-0.01;
-1.47;-0.01;-0.00;0.00;-0.03;-1.50;-0.02;-1.48;-0.01;
-1.49;0.02;-0.00;0.00;-0.01;-1.50;0.01;-1.50;0.03;
-1.53;0.02;-0.00;0.00;0.04;-1.50;0.03;-1.52;0.04;
-1.52;-0.02;-0.00;0.00;-0.02;-1.50;-0.00;-1.54;-0.01;
-1.53;0.00;-0.00;0.00;0.05;-1.50;0.02;-1.52;-0.02;
-1.50;-0.03;-0.00;0.00;-0.03;-1.50;-0.02;-1.50;-0.04;
-1.47;-0.01;-0.00;0.00;-0.06;-1.50;-0.02;-1.47;-0.00;
-1.47;0.01;-0.00;-0.00;-0.08;-1.50;-0.01;-1.48;0.03;
-1.52;0.04;-0.00;-0.00;0.05;-1.50;0.04;-1.51;0.02;
-1.51;-0.02;-0.00;-0.00;0.02;-1.50;-0.00;-1.51;-0.03;
-1.48;-0.02;-0.00;-0.00;-0.00;-1.50;-0.02;-1.48;-0.02;
-1.48;0.01;-0.00;-0.00;0.02;-1.50;-0.00;-1.48;0.02;
-1.51;0.02;-0.00;0.00;0.05;-1.50;0.02;-1.49;0.01;
-1.48;-0.02;-0.00;0.00;-0.06;-1.50;-0.02;-1.49;-0.02;
-1.50;0.02;-0.00;-0.00;-0.01;-1.50;0.01;-1.50;0.01;
-1.51;0.01;-0.00;-0.00;0.00;0.50;1.09;-1.51;0.00;
-0.74;-1.30;-0.00;-0.00;-0.01;0.50;-0.17;-0.76;-1.25;
0.62;-1.06;-0.00;0.00;0.13;0.50;-0.76;0.65;-1.08;
1.41;-0.19;-0.00;0.00;-0.06;0.50;-0.62;1.18;-0.18;
0.72;0.79;-0.01;0.02;1.03;0.50;0.38;1.04;0.54;
0.73;-0.03;0.00;0.03;-1.02;0.50;-0.18;0.64;0.12;
0.47;0.24;-0.00;-0.01;-0.64;0.50;0.19;0.40;0.31;
0.17;0.10;-0.00;-0.03;-0.01;0.50;0.28;0.16;0.08;
0.21;-0.19;-0.00;-0.02;0.36;0.50;0.06;0.25;-0.24;
0.54;-0.27;-0.00;-0.01;0.31;0.50;-0.19;0.58;-0.31;
0.81;-0.08;-0.00;0.01;0.08;0.50;-0.23;0.82;-0.07;
0.76;0.18;-0.00;0.01;-0.05;0.50;-0.04;0.75;0.20;
0.51;0.22;-0.00;0.00;-0.05;0.50;0.14;0.48;0.25;
0.29;0.08;-0.00;0.00;0.04;0.50;0.16;0.28;0.09;
0.28;-0.10;-0.00;0.01;0.05;0.50;0.05;0.27;-0.10;
0.41;-0.15;-0.00;0.01;0.05;0.50;-0.06;0.40;-0.13;
0.53;-0.07;-0.00;0.01;0.02;0.50;-0.07;0.53;-0.05;
0.56;0.01;-0.00;0.01;-0.05;0.50;-0.03;0.54;0.04;
0.50;0.06;-0.00;0.00;-0.03;0.50;0.04;0.48;0.08;
0.41;0.03;-0.00;0.00;0.02;0.50;0.07;0.41;0.03;
0.41;-0.04;-0.00;0.00;-0.00;0.50;0.02;0.40;-0.08;
0.45;-0.05;-0.00;0.00;0.03;0.50;-0.00;0.45;-0.05;
0.50;-0.05;-0.00;0.00;-0.03;0.50;-0.03;0.50;-0.04;
0.53;-0.00;-0.00;0.00;-0.05;0.50;-0.02;0.53;0.01;
0.52;0.02;-0.00;-0.00;-0.06;0.50;0.00;0.51;0.03;
0.48;0.03;-0.01;-0.00;0.02;0.50;0.04;0.48;0.02;
0.46;-0.01;-0.01;-0.00;0.04;0.50;0.02;0.46;-0.02;
0.48;-0.02;-0.01;0.00;0.04;0.50;-0.00;0.49;-0.03;
0.52;-0.02;-0.01;0.00;-0.01;0.50;-0.02;0.52;-0.02;
0.53;0.00;-0.00;0.00;-0.04;0.50;-0.01;0.54;0.01;
0.53;0.02;-0.00;-0.00;-0.07;0.50;0.00;0.53;0.02;
0.51;0.02;-0.00;-0.00;-0.03;0.50;0.02;0.50;0.02;
0.48;0.01;-0.00;-0.00;0.04;0.50;0.03;0.48;-0.00;
0.48;-0.01;-0.00;-0.00;0.07;0.50;0.01;0.50;-0.04;
0.54;-0.04;-0.00;0.00;-0.04;0.50;-0.04;0.55;-0.05;
0.58;0.00;-0.00;-0.00;-0.10;0.50;-0.04;0.59;0.00;
0.57;0.04;-0.00;-0.01;-0.10;0.50;0.00;0.57;0.05;
0.51;0.05;-0.00;-0.01;-0.01;0.50;0.04;0.52;0.04;
0.48;0.01;-0.00;-0.01;0.06;0.50;0.03;0.49;-0.01;
0.49;-0.01;-0.00;-0.00;0.09;0.50;-0.00;0.50;-0.02;
0.52;-0.01;-0.00;0.00;0.07;0.50;-0.02;0.52;-0.01;
0.52;0.01;-0.00;0.00;0.04;0.50;-0.01;0.53;0.02;
0.52;0.01;-0.00;0.00;-0.05;0.50;-0.01;0.52;0.01;
0.49;0.02;-0.00;0.00;-0.04;0.50;0.02;0.50;0.01;
0.48;-0.00;-0.00;-0.00;-0.06;0.50;0.01;0.49;-0.01;
0.51;-0.02;-0.00;-0.00;-0.06;0.50;-0.01;0.51;-0.02;
0.52;0.00;-0.00;-0.01;0.00;0.50;0.00;0.54;-0.01;
0.55;-0.01;-0.00;-0.01;-0.03;0.50;-0.03;0.56;-0.01;
0.56;0.02;-0.00;-0.01;-0.01;0.50;-0.01;0.56;-0.00;
0.53;0.04;-0.00;-0.01;0.03;0.50;0.01;0.54;0.03;
0.51;0.02;-0.00;-0.00;0.05;0.50;0.02;0.51;0.01;
0.49;0.01;-0.00;-0.00;0.06;0.50;0.01;0.51;0.00;
0.52;-0.01;-0.00;0.00;-0.01;0.50;-0.02;0.51;0.01;
0.51;0.01;-0.00;0.00;0.00;0.50;0.00;0.50;0.03;
0.48;0.02;-0.00;0.00;0.03;0.50;0.02;0.47;0.03;
0.46;-0.00;-0.00;0.00;0.04;0.50;0.02;0.46;0.00;
0.47;-0.03;-0.00;0.00;0.01;0.50;-0.00;0.46;-0.03;
0.47;-0.01;-0.00;0.00;0.04;0.50;0.01;0.48;-0.02;
0.50;-0.03;-0.00;0.00;-0.06;0.50;-0.02;0.49;-0.01;
0.50;0.01;-0.00;0.00;-0.04;0.50;0.00;0.49;0.03;
0.47;0.02;-0.00;0.00;0.03;0.50;0.03;0.46;0.03;
0.46;-0.01;-0.00;0.00;0.04;0.50;0.01;0.47;-0.02;
0.50;-0.04;-0.00;0.00;-0.04;0.50;-0.03;0.51;-0.05;
0.54;-0.01;-0.00;-0.00;-0.07;0.50;-0.02;0.54;-0.03;
0.55;0.01;-0.00;-0.00;-0.08;0.50;-0.01;0.55;0.01;
0.53;0.03;-0.00;-0.01;-0.04;0.50;0.01;0.53;0.05;
0.49;0.02;-0.00;-0.01;0.05;0.50;0.03;0.50;0.02;
0.48;-0.00;-0.00;-0.00;0.09;0.50;0.01;0.49;-0.01;
0.51;-0.02;-0.00;0.00;0.06;0.50;-0.02;0.51;-0.04;
0.53;-0.01;-0.00;0.00;0.01;0.50;-0.02;0.53;-0.01;
0.53;0.01;-0.00;0.00;-0.05;0.50;-0.01;0.52;0.03;
0.48;0.03;-0.00;0.00;0.00;0.50;0.03;0.49;0.04;
0.47;-0.01;-0.00;0.00;-0.02;0.50;0.01;0.48;-0.01;
0.50;-0.02;-0.00;-0.00;-0.04;0.50;-0.01;0.51;-0.04;
0.53;-0.02;-0.00;-0.00;-0.06;0.50;-0.02;0.54;-0.02;
0.54;0.02;-0.00;-0.01;-0.01;0.50;-0.00;0.53;0.02;
0.50;0.03;-0.00;-0.00;0.07;0.50;0.03;0.51;0.03;
0.50;-0.01;-0.00;-0.00;0.03;0.50;-0.00;0.50;0.01;
0.50;0.00;-0.00;0.00;0.06;0.50;0.01;0.50;0.01;
0.50;-0.00;-0.00;0.00;0.02;0.50;-0.00;0.49;0.00;
0.49;0.00;-0.00;0.00;0.00;0.50;0.00;0.48;-0.00;
0.47;0.00;-0.00;0.00;0.00;0.50;0.01;0.47;0.00;
0.48;-0.01;-0.00;0.00;-0.02;0.50;0.00;0.47;-0.01;
0.48;-0.01;-0.00;0.00;-0.00;0.50;0.01;0.48;0.00;
0.49;-0.02;-0.00;0.00;-0.03;0.50;-0.01;0.48;0.01;
0.48;0.00;-0.00;0.00;0.03;0.50;0.01;0.48;0.00;
0.48;-0.01;-0.00;0.00;0.03;0.50;0.01;0.50;-0.02;
0.52;-0.03;-0.00;0.00;-0.08;0.50;-0.03;0.52;-0.03;
0.52;0.02;-0.00;-0.00;-0.02;0.50;0.01;0.51;0.03;
0.48;0.02;-0.00;-0.00;0.04;0.50;0.03;0.47;0.04;
0.44;0.01;-0.00;0.00;0.12;0.50;0.04;0.45;0.00;
0.48;-0.05;-0.00;0.01;0.01;0.50;-0.03;0.49;-0.04;
0.53;-0.03;-0.00;0.00;-0.07;0.50;-0.04;0.54;-0.02;
0.54;0.02;-0.00;-0.00;-0.10;0.50;-0.01;0.54;0.01;
0.50;0.04;-0.00;-0.00;-0.03;0.50;0.03;0.49;0.05;
0.45;0.02;-0.00;-0.00;0.06;0.50;0.04;0.46;0.01;
0.47;-0.03;-0.00;-0.00;0.07;0.50;0.00;0.47;-0.03;
0.51;-0.04;-0.00;0.00;0.02;0.50;-0.03;0.52;-0.02;
0.54;-0.00;-0.00;0.00;-0.02;0.50;-0.02;0.53;0.01;
0.50;0.04;-0.00;0.00;0.03;0.50;0.03;0.49;0.03;
0.46;0.01;-0.00;0.00;0.03;0.50;0.03;0.47;-0.01;
0.48;-0.03;-0.00;0.00;-0.06;0.50;-0.01;0.49;-0.05;
0.53;-0.03;-0.00;-0.00;-0.10;0.50;-0.03;0.53;-0.01;
0.53;0.02;-0.00;-0.01;-0.04;0.50;0.01;0.54;0.01;
0.52;0.01;-0.00;-0.01;-0.01;0.50;0.01;0.52;0.01;
0.50;0.02;-0.00;-0.01;0.05;0.50;0.02;0.51;0.00;
0.50;0.00;-0.00;-0.00;0.08;0.50;0.01;0.50;-0.02;
0.51;-0.01;-0.00;0.00;0.05;0.50;-0.01;0.51;-0.01;
0.51;0.00;-0.00;0.00;0.01;0.50;-0.01;0.51;0.01;
0.51;0.00;-0.00;0.00;-0.04;0.50;-0.00;0.51;0.02;
0.50;0.01;-0.00;0.00;-0.05;0.50;0.01;0.51;0.01;
0.51;-0.01;-0.00;-0.00;-0.09;0.50;-0.01;0.50;0.01;
0.48;0.02;-0.00;-0.00;0.03;0.50;0.03;0.48;0.00;
0.47;-0.00;-0.00;-0.00;0.08;0.50;0.02;0.48;-0.01;
0.51;-0.03;-0.00;0.00;0.03;0.50;-0.02;0.51;-0.02;
0.52;-0.00;-0.00;0.00;0.01;0.50;-0.02;0.53;0.01;
0.52;0.01;-0.00;0.00;-0.02;0.50;-0.00;0.51;0.02;
0.48;0.02;-0.00;0.00;0.00;0.50;0.03;0.48;0.02;
0.47;-0.00;-0.00;0.00;0.00;0.50;0.02;0.47;-0.04;
0.48;-0.02;-0.00;0.00;-0.01;0.50;-0.00;0.47;-0.02;
0.47;-0.00;-0.00;0.00;0.05;0.50;0.01;0.48;-0.00;
0.50;-0.02;-0.00;0.00;-0.01;0.50;-0.02;0.51;-0.02;
0.54;-0.02;-0.00;0.00;-0.09;0.50;-0.03;0.53;-0.00;
0.52;0.03;-0.00;-0.00;-0.03;0.50;0.02;0.51;0.03;
