.49;0.01;
-1.50;0.01;-0.00;-0.01;0.02;-1.50;0.02;-1.50;0.02;
-1.50;-0.00;-0.00;-0.00;0.07;-1.50;0.01;-1.49;-0.02;
X1_sin_ct; X2_sin_ct;X3_sin_ct; X4_sin_ct;X5_sin_ct;Ref_sin_ct;U_sin_ct;V1_sin_ct;V2_sin_ct
Volt [V];Volt [V];Volt [V];Volt [V];Volt [V];Volt [V];Volt [V];Volt [V];Volt [V];
0.00;0.00;0.00;0.00;0.00;-1.50;-0.81;-0.58;0.59;
-1.80;1.60;-0.02;0.05;2.88;-1.50;1.18;-1.81;1.18;
-2.87;0.17;-0.02;0.17;1.64;-1.50;0.71;-2.50;0.13;
-1.69;-1.24;-0.01;0.17;-2.36;-1.50;-0.86;-2.28;-0.71;
-1.96;0.24;-0.03;0.06;-0.51;-1.50;0.37;-1.98;0.26;
-2.01;-0.21;-0.03;0.02;-0.89;-1.50;0.14;-2.07;-0.13;
-1.78;-0.32;-0.03;-0.02;-0.64;-1.50;-0.01;-1.79;-0.32;
-1.46;-0.24;-0.03;-0.04;-0.23;-1.50;-0.10;-1.42;-0.29;
-1.23;-0.07;-0.03;-0.04;0.08;-1.50;-0.12;-1.14;-0.16;
-1.10;0.07;-0.03;-0.04;0.09;-1.50;-0.11;-1.02;-0.04;
-1.13;0.18;-0.02;-0.03;0.02;-1.50;-0.03;-1.07;0.11;
-1.27;0.21;-0.02;-0.03;0.01;-1.50;0.06;-1.22;0.17;
-1.41;0.14;-0.02;-0.02;0.03;-1.50;0.08;-1.38;0.09;
-1.47;0.05;-0.02;-0.02;0.08;-1.50;0.05;-1.43;-0.01;
-1.44;-0.01;-0.02;-0.01;0.05;-1.50;-0.01;-1.40;-0.06;
-1.37;-0.01;-0.02;-0.01;-0.02;-1.50;-0.05;-1.34;-0.03;
-1.34;0.04;-0.01;-0.01;-0.08;-1.50;-0.03;-1.32;-0.00;
-1.39;0.09;-0.01;-0.01;-0.05;-1.50;0.03;-1.35;0.04;
-1.40;0.04;-0.01;-0.02;-0.11;-1.50;0.00;-1.38;0.03;
-1.41;0.04;-0.01;-0.02;-0.05;-1.50;0.01;-1.40;0.02;
-1.45;0.05;-0.01;-0.02;0.09;-1.50;0.03;-1.41;-0.01;
-1.42;0.00;-0.01;-0.01;0.05;-1.50;-0.02;-1.38;-0.04;
-1.36;0.00;-0.01;-0.01;-0.05;-1.50;-0.05;-1.34;-0.02;
-1.37;0.06;-0.01;-0.01;-0.05;-1.50;-0.01;-1.36;0.04;
-1.43;0.08;-0.01;-0.01;0.01;-1.50;0.04;-1.42;0.06;
-1.49;0.04;-0.01;-0.01;0.05;-1.50;0.04;-1.46;0.03;
-1.48;-0.01;-0.01;-0.01;0.03;-1.50;-0.00;-1.45;-0.03;
-1.44;-0.01;-0.01;-0.01;-0.02;-1.50;-0.03;-1.41;-0.04;
-1.41;0.02;-0.00;-0.01;-0.06;-1.50;-0.03;-1.41;0.03;
-1.46;0.06;-0.00;-0.01;0.02;-1.50;0.03;-1.45;0.05;
-1.50;0.03;-0.00;-0.01;0.06;-1.50;0.03;-1.49;0.02;
-1.50;-0.01;-0.00;-0.00;0.03;-1.50;-0.00;-1.50;-0.02;
-1.49;0.00;-0.00;-0.00;0.05;-1.50;0.00;-1.48;-0.01;
-1.46;-0.01;-0.00;0.00;-0.04;-1.50;-0.02;-1.46;-0.01;
-1.46;0.01;-0.00;-0.00;-0.06;-1.50;-0.01;-1.45;-0.04;
-1.48;0.03;-0.00;-0.00;-0.04;-1.50;0.01;-1.47;0.02;
-1.50;0.02;-0.00;-0.01;-0.00;-1.50;0.02;-1.48;0.01;
-1.48;-0.01;-0.00;-0.01;-0.02;-1.50;-0.01;-1.46;-0.03;
-1.45;-0.01;-0.00;-0.01;-0.04;-1.50;-0.03;-1.45;-0.01;
-1.47;0.04;-0.00;-0.01;0.05;-1.50;0.02;-1.46;0.04;
-1.50;0.02;-0.00;-0.00;0.08;-1.50;0.02;-1.48;0.01;
-1.49;-0.01;-0.00;0.00;0.01;-1.50;-0.01;-1.48;-0.02;
-1.47;-0.00;-0.00;0.00;-0.03;-1.50;-0.02;-1.47;0.01;
-1.49;0.02;-0.00;-0.00;-0.01;-1.50;0.01;-1.50;0.05;
-1.53;0.02;-0.00;-0.00;0.05;-1.50;0.03;-1.53;0.02;
-1.54;-0.01;-0.00;0.00;0.05;-1.50;0.01;-1.53;-0.04;
-1.49;-0.04;-0.00;0.00;-0.05;-1.50;-0.04;-1.48;-0.05;
-1.44;-0.01;-0.00;-0.00;-0.12;-1.50;-0.04;-1.45;0.01;
-1.47;0.05;-0.00;-0.01;-0.03;-1.50;0.02;-1.48;0.04;
-1.53;0.03;-0.00;-0.00;0.06;-1.50;0.04;-1.52;0.02;
-1.52;-0.02;-0.00;-0.00;0.04;-1.50;-0.00;-1.53;-0.01;
-1.51;-0.01;-0.00;0.00;0.09;-1.50;0.00;-1.51;-0.01;
-1.50;-0.01;-0.00;0.00;0.05;-1.50;-0.01;-1.50;-0.02;
-1.49;-0.01;-0.00;0.01;-0.04;-1.50;-0.02;-1.48;-0.01;
-1.48;0.01;-0.00;0.00;-0.09;-1.50;-0.01;-1.49;0.03;
-1.52;0.03;-0.00;-0.00;-0.03;-1.50;0.03;-1.52;0.02;
-1.53;-0.01;-0.00;-0.00;-0.01;-1.50;0.02;-1.51;-0.03;
-1.47;-0.04;-0.00;-0.00;-0.09;-1.50;-0.04;-1.47;-0.04;
-1.45;0.01;-0.00;-0.01;-0.02;-1.50;-0.01;-1.45;0.01;
-1.48;0.03;-0.00;-0.01;0.05;-1.50;0.02;-1.47;0.02;
-1.49;0.01;-0.00;-0.00;0.06;-1.50;0.01;-1.49;0.01;
-1.49;0.00;-0.00;0.00;0.04;-1.50;-0.00;-1.50;0.02;
-1.51;0.01;-0.00;0.00;0.07;-1.50;0.01;-1.52;0.02;
-1.52;-0.00;-0.00;0.01;0.03;-1.50;0.01;-1.52;-0.02;
-1.51;-0.02;-0.00;0.01;-0.04;-1.50;-0.01;-1.52;-0.00;
-1.51;0.00;-0.00;0.00;-0.04;-1.50;0.00;-1.53;0.04;
-1.54;0.01;-0.00;0.00;0.02;-1.50;0.03;-1.56;0.02;
-1.57;-0.01;-0.00;0.00;0.08;-1.50;0.03;-1.56;-0.03;
-1.53;-0.05;-0.00;0.01;0.00;-1.50;-0.02;-1.53;-0.04;
-1.48;-0.03;-0.00;0.00;-0.05;-1.50;-0.03;-1.49;-0.01;
-1.49;0.02;-0.00;0.00;-0.03;-1.50;0.01;-1.49;0.01;
-1.51;0.01;-0.00;-0.00;-0.03;-1.50;0.02;-1.51;0.01;
-1.51;-0.01;-0.00;-0.00;-0.03;-1.50;0.00;-1.51;0.01;
-1.51;-0.00;-0.00;-0.00;0.01;-1.50;0.01;-1.51;-0.00;
-1.50;-0.01;-0.00;-0.00;0.03;-1.50;0.00;-1.50;-0.01;
-1.50;-0.00;-0.00;0.00;0.04;-1.50;-0.00;-1.50;0.00;
