X1_ct;X2_ct;X3_;0.00;-0.00;-1.50;0.01;-1.54;0.02;

-1.52;-0.00;-0.00;-1.50;0.01;-1.53;-0.01;
-1.51;-0.01;-0.00;-1.50;0.00;-1.51;-0.01;
-1.50;-0.01;-0.00;-1.50;-0.01;-1.49;-0.03;
-1.48;-0.00;-0.00;-1.50;-0.01;-1.46;-0.02;
-1.47;0.01;-0.00;-1.50;-0.01;-1.44;-0.01;
-1.47;0.02;-0.00;-1.50;-0.00;-1.43;-0.03;
-1.46;0.02;-0.00;-1.50;-0.00;-1.41;-0.00;
-1.46;0.02;-0.00;-1.50;-0.01;-1.41;-0.01;
-1.45;0.03;-0.00;-1.50;-0.01;-1.40;-0.01;
-1.45;0.03;-0.00;-1.50;-0.01;-1.39;0.01;
-1.45;0.03;-0.00;-1.50;-0.01;-1.39;-0.01;
-1.45;0.03;-0.00;-1.50;-0.01;-1.39;0.00;
-1.45;0.03;-0.00;-1.50;-0.01;-1.39;0.01;
-1.45;0.03;-0.00;-1.50;-0.00;-1.40;-0.01;
-1.46;0.03;-0.00;-1.50;-0.00;-1.41;0.02;
-1.46;0.03;0.00;-1.50;-0.00;-1.42;0.01;
-1.47;0.03;0.00;-1.50;0.00;-1.43;0.01;
-1.48;0.02;0.00;-1.50;0.00;-1.45;0.03;
-1.49;0.02;0.00;-1.50;0.00;-1.48;0.02;
-1.50;0.01;0.00;-1.50;0.01;-1.50;0.02;
-1.51;0.00;0.00;-1.50;0.01;-1.53;0.04;
-1.52;-0.00;0.00;-1.50;0.01;-1.56;0.02;
-1.54;-0.01;0.00;-1.50;0.01;-1.58;0.01;
-1.55;-0.02;0.00;-1.50;0.01;-1.58;-0.01;
-1.54;-0.03;-0.00;-1.50;-0.00;-1.55;-0.04;
-1.51;-0.03;-0.00;-1.50;-0.01;-1.51;-0.02;
-1.49;-0.01;-0.00;-1.50;-0.02;-1.49;-0.01;
-1.49;0.01;-0.00;-1.50;-0.00;-1.50;0.02;
-1.50;0.01;-0.00;-1.50;0.01;-1.53;0.03;
-1.53;0.00;-0.00;-1.50;0.02;-1.54;-0.01;
-1.53;-0.02;-0.00;-1.50;0.01;-1.53;-0.01;
-1.51;-0.02;-0.00;-1.50;-0.01;-1.51;-0.01;
-1.49;-0.01;-0.00;-1.50;-0.01;-1.49;-0.02;
-1.49;0.00;-0.00;-1.50;-0.00;-1.49;0.03;
-1.50;0.01;-0.00;-1.50;0.01;-1.51;0.01;
-1.51;0.00;-0.00;-1.50;0.01;-1.53;0.02;
-1.52;-0.00;-0.00;-1.50;0.01;-1.54;0.01;
-1.52;-0.01;-0.00;-1.50;0.00;-1.53;-0.01;
-1.51;-0.01;-0.00;-1.50;-0.00;-1.54;0.01;
-1.51;-0.01;-0.00;-1.50;0.00;-1.54;0.01;
-1.52;-0.01;-0.00;-1.50;0.01;-1.55;0.00;
-1.53;-0.01;-0.00;-1.50;0.01;-1.56;0.02;
-1.53;-0.02;-0.00;-1.50;0.00;-1.57;0.01;
-1.53;-0.02;-0.00;-1.50;0.01;-1.59;0.02;
-1.55;-0.02;-0.00;-1.50;0.01;-1.61;0.02;
-1.56;-0.03;-0.00;-1.50;0.02;-1.62;-0.01;
-1.56;-0.04;-0.00;-1.50;0.01;-1.60;-0.01;
-1.54;-0.04;-0.00;-1.50;-0.00;-1.56;-0.05;
-1.51;-0.03;-0.00;-1.50;-0.01;-1.51;-0.04;
-1.48;-0.01;-0.00;-1.50;-0.01;-1.48;-0.01;
-1.48;0.01;-0.00;-1.50;-0.01;-1.48;-0.00;
-1.49;0.02;-0.00;-1.50;0.01;-1.49;0.02;
-1.51;0.01;-0.00;-1.50;0.01;-1.49;-0.00;
-1.50;-0.00;-0.00;-1.50;0.00;-1.47;-0.04;
-1.48;-0.00;-0.00;-1.50;-0.01;-1.44;-0.01;
-1.46;0.01;-0.00;-1.50;-0.02;-1.42;-0.00;
-1.46;0.03;-0.00;-1.50;-0.00;-1.44;0.02;
-1.48;0.03;-0.00;-1.50;0.01;-1.47;0.04;
-1.50;0.02;-0.00;-1.50;0.02;-1.49;0.00;
-1.50;0.00;-0.00;-1.50;0.01;-1.49;-0.01;
-1.49;-0.00;-0.00;-1.50;-0.01;-1.47;-0.00;
-1.48;0.00;-0.00;-1.50;-0.01;-1.46;-0.02;
-1.48;0.01;-0.00;-1.50;-0.00;-1.45;0.00;
-1.48;0.01;-0.00;-1.50;-0.00;-1.45;-0.00;
-1.48;0.01;-0.00;-1.50;-0.00;-1.45;-0.01;
-1.48;0.01;-0.00;-1.50;-0.00;-1.45;0.01;
-1.48;0.02;-0.00;-1.50;0.00;-1.45;0.00;
-1.48;0.01;-0.00;-1.50;0.00;-1.46;0.00;
-1.48;0.01;-0.00;-1.50;0.00;-1.47;0.02;
-1.49;0.01;-0.00;-1.50;0.00;-1.48;0.00;
-1.50;0.01;-0.00;-1.50;0.01;-1.50;0.02;
-1.51;0.00;-0.00;-1.50;0.01;-1.52;0.02;
-1.51;-0.00;-0.00;-1.50;0.01;-1.54;0.01;
-1.53;-0.01;-0.00;-1.50;0.01;-1.56;0.03;
-1.54;-0.02;-0.00;-1.50;0.01;-1.58;0.00;
-1.54;-0.02;-0.00;-1.50;0.01;-1.57;-0.02;
-1.53;-0.03;-0.00;-1.50;0.00;-1.55;-0.00;
-1.51;-0.02;-0.00;-1.50;-0.01;-1.54;-0.02;
-1.51;-0.01;-0.00;-1.50;-0.00;-1.52;-0.00;
-1.51;-0.01;-0.00;-1.50;0.00;-1.51;-0.01;
-1.50;-0.01;-0.00;-1.50;-0.00;-1.50;-0.01;
-1.50;-0.00;-0.00;-1.50;0.00;-1.50;0.01;
-1.50;0.00;-0.00;-1.50;0.00;-1.49;-0.01;
-1.50;0.00;-0.00;-1.50;0.00;-1.49;0.00;
-1.50;0.00;-0.00;-1.50;0.00;-1.50;0.02;
-1.50;0.00;-0.00;-1.50;0.00;-1.51;-0.00;
-1.51;0.00;-0.00;-1.50;0.01;-1.52;0.01;
-1.51;-0.00;-0.00;-1.50;0.01;-1.53;0.02;
-1.52;-0.01;-0.00;-1.50;0.01;-1.55;0.00;
-1.53;-0.01;-0.00;-1.50;0.01;-1.56;0.03;
-1.53;-0.02;-0.00;-1.50;0.01;-1.57;-0.01;
-1.54;-0.02;-0.00;-1.50;0.01;-1.56;-0.02;
-1.52;-0.03;-0.00;-1.50;-0.00;-1.53;-0.01;
-1.50;-0.02;-0.00;-1.50;-0.01;-1.51;-0.03;
-1.49;-0.00;-0.00;-1.50;-0.00;-1.49;-0.01;
-1.49;0.00;-0.00;-1.50;-0.00;-1.47;-0.01;
-1.48;0.01;-0.00;-1.50;-0.00;-1.45;-0.02;
-1.47;0.01;-0.00;-1.50;-0.01;-1.45;0.01;
-1.47;0.02;-0.00;-1.50;-0.00;-1.44;-0.01;
-1.47;0.02;-0.00;-1.50;-0.00;-1.43;-0.00;
-1.47;0.02;-0.00;-1.50;-0.00;-1.43;0.01;
-1.47;0.02;-0.00;-1.50;-0.00;-1.43;-0.01;
-1.47;0.02;-0.00;-1.50;-0.00;-1.43;0.01;
-1.47;0.02;-0.00;-1.50;-0.00;-1.44;0.01;
-1.48;0.02;-0.00;-1.50;0.00;-1.45;-0.00;
-1.48;0.02;-0.00;-1.50;0.00;-1.46;0.02;
-1.49;0.01;-0.00;-1.50;0.00;-1.48;0.01;
-1.50;0.01;-0.00;-1.50;0.01;-1.49;0.01;
-1.50;0.01;-0.00;-1.50;0.01;-1.51;0.03;
-1.51;-0.00;-0.00;-1.50;0.01;-1.54;0.02;
-1.53;-0.00;-0.00;-1.50;0.01;-1.57;0.03;
-1.54;-0.01;-0.00;-1.50;0.02;-1.59;0.01;
-1.55;-0.03;-0.00;-1.50;0.01;-1.58;-0.03;
-1.53;-0.03;-0.00;-1.50;-0.00;-1.56;-0.00;
-1.52;-0.02;-0.00;-1.50;-0.00;-1.55;-0.01;
-1.52;-0.01;-0.00;-1.50;0.00;-1.54;-0.01;
-1.52;-0.01;-0.00;-1.50;0.00;-1.53;0.01;
-1.51;-0.01;-0.00;-1.50;0.00;-1.52;-0.01;
-1.51;-0.01;-0.00;-1.50;0.00;-1.52;0.01;
-1.51;-0.01;-0.00;-1.50;0.00;-1.52;-0.00;
-1.51;-0.00;-0.00;-1.50;0.01;-1.52;0.00;
-1.51;-0.01;-0.00;-1.50;0.01;-1.53;0.02;
-1.52;-0.01;-0.00;-1.50;0.01;-1.54;0.00;
-1.52;-0.01;-0.00;-1.50;0.01;-1.55;0.01;
-1.53;-0.01;-0.00;-1.50;0.01;-1.57;0.02;
-1.54;-0.02;-0.00;-1.50;0.01;-1.57;-0.02;
-1.54;-0.02;-0.00;-1.50;0.01;-1.55;-0.01;
-1.52;-0.03;-0.00;-1.50;-0.00;-1.52;-0.03;
-1.50;-0.02;-0.00;-1.50;-0.01;-1.50;-0.02;
-1.49;-0.00;-0.00;-1.50;-0.00;-1.47;-0.01;
-1.48;0.01;-0.00;-1.50;-0.00;-1.45;-0.03;
-1.47;0.01;-0.00;-1.50;-0.00;-1.44;-0.01;
-1.47;0.01;-0.00;-1.50;-0.00;-1.42;-0.01;
-1.46;0.02;-0.00;-1.50;-0.01;-1.41;-0.02;
-1.45;0.02;-0.00;-1.50;-0.01;-1.40;0.00;
-1.45;0.03;-0.00;-1.50;-0.01;-1.40;-0.00;
-1.45;0.03;-0.00;-1.50;-0.00;-1.39;-0.01;
-1.45;0.03;-0.00;-1.50;-0.00;-1.39;0.02;
-1.45;0.03;-0.00;-1.50;-0.00;-1.40;-0.00;
-1.45;0.03;-0.00;-1.50;-0.00;-1.40;0.01;
-1.46;0.03;-0.00;-1.50;-0.00;-1.41;0.02;
-1.46;0.03;-0.00;-1.50;-0.00;-1.42;0.00;
-1.47;0.03;-0.00;-1.50;0.00;-1.43;0.02;
-1.48;0.02;-0.00;-1.50;0.00;-1.46;0.02;
-1.49;0.02;-0.00;-1.50;0.01;-1.48;0.01;
-1.50;0.01;-0.00;-1.50;0.01;-1.50;0.03;
-1.51;0.00;-0.00;-1.50;0.01;-1.52;0.02;
-1.52;-0.00;-0.00;-1.50;0.01;-1.56;0.02;
-1.54;-0.01;-0.00;-1.50;0.02;-1.59;0.04;
-1.55;-0.02;-0.00;-1.50;0.02;-1.61;-0.00;
-1.56;-0.03;-0.00;-1.50;0.01;-1.61;-0.01;
-1.55;-0.04;-0.00;-1.50;0.00;-1.58;-0.03;
-1.52;-0.04;-0.00;-1.50;-0.01;-1.55;-0.04;
-1.50;-0.02;-0.00;-1.50;-0.01;-1.51;-0.01;
-1.49;-0.01;-0.00;-1.50;-0.01;-1.50;-0.01;
-1.50;0.00;-0.00;-1.50;0.00;-1.50;0.00;
-1.50;0.00;-0.00;-1.50;0.00;-1.50;0.01;
-1.50;-0.00;-0.00;-1.50;0.00;-1.51;-0.01;
-1.50;-0.00;-0.00;-1.50;0.00;-1.51;0.01;
-1.51;-0.00;-0.00;-1.50;0.00;-1.53;0.01;
-1.52;-0.00;-0.00;-1.50;0.01;-1.54;0.01;
-1.53;-0.01;-0.00;-1.50;0.01;-1.56;0.03;
-1.53;-0.02;-0.00;-1.50;0.01;-1.56;-0.01;
-1.53;-0.02;-0.00;-1.50;0.01;-1.56;-0.00;
-1.53;-0.02;-0.00;-1.50;0.00;-1.56;0.01;
-1.52;-0.02;-0.00;-1.50;0.00;-1.57;-0.01;
-1.53;-0.01;-0.00;-1.50;0.01;-1.57;0.02;
-1.54;-0.02;-0.00;-1.50;0.01;-1.57;-0.02;
-1.53;-0.03;-0.00;0.50;1.08;-1.54;-0.04;
-0.74;-1.31;-0.00;0.50;-0.18;-0.80;-1.23;
0.64;-1.08;-0.00;0.50;-0.78;0.57;-1.08;
1.32;-0.14;-0.00;0.50;-0.53;1.20;-0.15;
1.02;0.51;-0.01;0.50;0.06;1.06;0.45;
0.47;0.44;-0.01;0.50;0.31;0.54;0.39;
0.21;0.07;-0.00;0.50;0.21;0.28;0.06;
0.31;-0.18;-0.00;0.50;-0.01;0.36;-0.20;
0.55;-0.17;-0.00;0.50;-0.13;0.59;-0.18;
0.68;-0.01;-0.00;0.50;-0.10;0.71;-0.01;
0.64;0.11;-0.00;0.50;-0.00;0.67;0.09;
0.53;0.11;-0.00;0.50;0.06;0.55;0.10;
0.45;0.04;-0.00;0.50;0.05;0.47;0.05;
0.46;-0.02;-0.00;0.50;0.01;0.47;-0.04;
0.50;-0.04;-0.00;0.50;-0.02;0.52;-0.05;
0.54;-0.01;-0.00;0.50;-0.02;0.56;-0.01;
0.55;0.02;-0.00;0.50;-0.01;0.58;-0.01;
0.54;0.03;-0.00;0.50;0.00;0.56;0.02;
0.52;0.03;-0.00;0.50;0.01;0.54;0.04;
0.50;0.02;-0.00;0.50;0.01;0.52;0.00;
0.50;0.00;-0.00;0.50;0.01;0.52;-0.02;
0.51;-0.00;-0.00;0.50;-0.01;0.54;0.00;
0.53;0.00;-0.00;0.50;-0.01;0.55;-0.01;
0.53;0.01;-0.00;0.50;-0.00;0.56;-0.01;
0.53;0.02;-0.00;0.50;-0.00;0.56;0.01;
0.53;0.02;-0.00;0.50;-0.00;0.56;-0.00;
0.53;0.02;-0.00;0.50;-0.00;0.56;-0.01;
0.53;0.02;-0.00;0.50;-0.00;0.56;0.01;
0.53;0.02;-0.00;0.50;-0.00;0.56;0.01;
0.53;0.02;-0.00;0.50;-0.00;0.55;-0.00;
0.52;0.02;-0.00;0.50;0.00;0.54;0.02;
0.51;0.01;-0.00;0.50;0.00;0.53;0.02;
0.51;0.01;-0.00;0.50;0.00;0.51;0.01;
0.50;0.01;-0.00;0.50;0.00;0.49;0.03;
0.49;0.00;-0.00;0.50;0.01;0.47;0.02;
0.48;-0.01;-0.00;0.50;0.01;0.44;0.02;
0.47;-0.01;-0.00;0.50;0.01;0.41;0.04;
0.45;-0.02;-0.00;0.50;0.02;0.39;0.00;
0.44;-0.03;-0.00;0.50;0.01;0.40;-0.02;
0.45;-0.04;-0.00;0.50;0.00;0.43;-0.02;
0.48;-0.03;-0.00;0.50;-0.01;0.47;-0.04;
0.50;-0.02;-0.00;0.50;-0.01;0.49;-0.01;
0.51;-0.00;-0.00;0.50;-0.00;0.49;0.03;
0.49;0.01;-0.00;0.50;0.01;0.46;0.02;
0.47;-0.00;-0.00;0.50;0.02;0.45;-0.01;
0.47;-0.02;-0.00;0.50;0.01;0.46;-0.01;
0.49;-0.02;-0.00;0.50;-0.01;0.48;-0.02;
0.50;-0.01;-0.00;0.50;-0.01;0.51;-0.02;
0.51;-0.00;-0.00;0.50;-0.00;0.52;0.00;
0.51;0.01;-0.00;0.50;-0.00;0.54;-0.01;
0.52;0.01;-0.00;0.50;-0.00;0.54;-0.02;
0.52;0.01;-0.00;0.50;-0.00;0.55;0.01;
0.53;0.02;-0.00;0.50;-0.00;0.55;-0.00;
0.53;0.02;-0.00;0.50;-0.00;0.56;-0.01;
0.53;0.02;-0.00;0.50;-0.00;0.56;0.01;
0.53;0.02;-0.00;0.50;-0.00;0.55;0.01;
0.52;0.02;-0.00;0.50;0.00;0.55;-0.00;
0.52;0.02;-0.00;0.50;0.00;0.54;0.02;
0.52;0.01;-0.00;0.50;0.00;0.53;0.01;
0.51;0.01;-0.00;0.50;0.00;0.51;0.01;
0.50;0.01;-0.00;0.50;0.01;0.49;0.03;
0.49;0.00;-0.00;0.50;0.01;0.47;0.02;
0.48;-0.00;-0.00;0.50;0.01;0.45;0.01;
0.47;-0.01;-0.00;0.50;0.01;0.42;0.04;
0.46;-0.02;-0.00;0.50;0.01;0.40;0.00;
0.45;-0.03;-0.00;0.50;0.01;0.41;-0.02;
0.46;-0.04;-0.00;0.50;-0.00;0.44;-0.02;
0.49;-0.03;-0.00;0.50;-0.01;0.48;-0.04;
0.51;-0.01;-0.00;0.50;-0.01;0.51;-0.02;
0.51;0.00;-0.00;0.50;-0.00;0.51;0.03;
0.50;0.01;-0.00;0.50;0.01;0.48;0.02;
0.48;0.00;-0.00;0.50;0.02;0.46;0.01;
0.47;-0.01;-0.00;0.50;0.01;0.45;0.01;
0.47;-0.02;-0.00;0.50;0.01;0.46;-0.02;
0.48;-0.02;-0.00;0.50;-0.00;0.48;-0.02;
0.50;-0.01;-0.00;0.50;-0.01;0.50;-0.00;
0.51;-0.00;-0.00;0.50;-0.00;0.51;-0.01;
0.51;0.00;-0.00;0.50;0.00;0.52;-0.02;
0.51;0.00;-0.00;0.50;-0.00;0.53;0.00;
0.52;0.01;-0.00;0.50;-0.00;0.54;-0.00;
0.52;0.01;-0.00;0.50;-0.00;0.54;-0.01;
0.52;0.01;-0.00;0.50;0.00;0.54;0.01;
0.51;0.01;-0.00;0.50;0.00;0.54;0.01;
0.51;0.01;-0.00;0.50;0.00;0.53;-0.00;
0.51;0.01;-0.00;0.50;0.00;0.52;0.02;
0.51;0.01;-0.00;0.50;0.00;0.51;0.01;
0.50;0.01;-0.00;0.50;0.01;0.50;0.01;
0.49;0.00;-0.00;0.50;0.01;0.48;0.03;
0.48;-0.00;-0.00;0.50;0.01;0.46;0.02;
0.47;-0.01;-0.00;0.50;0.01;0.45;-0.01;
0.47;-0.02;-0.00;0.50;0.01;0.46;-0.01;
0.49;-0.02;-0.00;0.50;-0.00;0.49;-0.02;
0.51;-0.01;-0.00;0.50;-0.01;0.51;-0.02;
0.51;0.00;-0.00;0.50;-0.00;0.53;-0.00;
0.52;0.01;-0.00;0.50;-0.00;0.54;-0.01;
0.53;0.01;-0.00;0.50;-0.01;0.55;-0.02;
0.53;0.01;-0.00;0.50;-0.01;0.56;0.00;
0.53;0.02;-0.00;0.50;-0.00;0.57;-0.00;
0.54;0.02;-0.00;0.50;-0.01;0.58;-0.01;
0.54;0.02;-0.00;0.50;-0.00;0.58;0.01;
0.54;0.02;-0.00;0.50;-0.00;0.58;0.01;
0.53;0.02;-0.00;0.50;-0.00;0.57;-0.01;
0.53;0.02;-0.00;0.50;-0.00;0.57;0.01;
0.53;0.02;-0.00;0.50;-0.00;0.56;0.02;
0.52;0.02;-0.00;0.50;0.00;0.54;0.00;
0.52;0.02;0.00;0.50;0.00;0.53;0.02;
0.51;0.01;0.00;0.50;0.00;0.51;0.02;
0.50;0.01;0.00;0.50;0.01;0.49;0.01;
0.49;0.00;0.00;0.50;0.01;0.46;0.03;
0.47;-0.01;0.00;0.50;0.01;0.44;0.03;
0.46;-0.01;-0.00;0.50;0.01;0.42;-0.01;
0.46;-0.02;-0.00;0.50;0.01;0.42;-0.01;
0.47;-0.03;-0.00;0.50;0.00;0.46;-0.03;
0.49;-0.03;-0.00;0.50;-0.01;0.50;-0.04;
0.52;-0.01;-0.00;0.50;-0.02;0.52;0.00;
0.52;0.01;-0.00;0.50;-0.00;0.52;0.02;
0.50;0.02;-0.00;0.50;0.01;0.50;0.01;
0.49;0.01;-0.00;0.50;0.01;0.47;0.03;
0.48;-0.01;-0.00;0.50;0.01;0.46;0.00;
0.48;-0.01;-0.00;0.50;0.00;0.46;-0.00;
0.48;-0.02;-0.00;0.50;0.00;0.45;0.02;
0.48;-0.01;-0.00;0.50;0.00;0.44;0.01;
0.47;-0.01;-0.00;0.50;0.01;0.43;0.01;
0.46;-0.02;-0.00;0.50;0.01;0.43;0.01;
0.46;-0.03;-0.00;0.50;0.00;0.45;-0.03;
0.48;-0.03;-0.00;0.50;-0.01;0.48;-0.03;
0.51;-0.02;-0.00;0.50;-0.01;0.51;-0.01;
0.52;0.00;-0.00;0.50;-0.01;0.53;-0.00;
0.52;0.01;-0.00;0.50;0.00;0.52;0.00;
0.51;0.01;-0.00;0.50;0.01;0.52;0.02;
0.50;0.00;-0.00;0.50;0.00;0.51;0.00;
0.50;0.00;-0.00;0.50;0.00;0.50;0.01;
0.50;0.00;-0.00;0.50;0.01;0.48;0.03;
0.48;-0.00;-0.00;0.50;0.01;0.47;0.01;
0.48;-0.01;-0.00;0.50;0.01;0.46;-0.01;
0.48;-0.01;-0.00;0.50;0.01;0.46;0.01;
0.48;-0.02;-0.00;0.50;0.00;0.47;-0.01;
0.49;-0.01;-0.00;0.50;0.00;0.46;0.00;
0.48;-0.01;-0.00;0.50;0.01;0.46;0.02;
0.48;-0.01;-0.00;0.50;0.01;0.45;-0.00;
0.48;-0.01;-0.00;0.50;0.01;0.44;0.01;
0.47;-0.01;-0.00;0.50;0.01;0.43;0.02;
0.46;-0.02;-0.00;0.50;0.01;0.41;0.00;
0.45;-0.02;-0.00;0.50;0.01;0.41;-0.00;
0.46;-0.03;-0.00;0.50;0.01;0.42;-0.02;
0.47;-0.03;-0.00;0.50;-0.00;0.45;-0.04;
0.49;-0.02;-0.00;0.50;-0.01;0.48;-0.02;
0.50;-0.01;-0.00;0.50;-0.00;0.50;-0.01;
0.51;-0.00;-0.00;0.50;-0.00;0.52;-0.03;
0.51;0.00;-0.00;0.50;-0.00;0.54;-0.01;
0.52;0.01;-0.00;0.50;-0.00;0.55;-0.00;
0.53;0.01;-0.00;0.50;-0.00;0.56;-0.02;
0.53;0.02;-0.00;0.50;-0.00;0.57;-0.00;
0.53;0.02;-0.00;0.50;-0.00;0.57;0.01;
0.53;0.02;-0.00;0.50;-0.00;0.58;-0.01;
0.54;0.02;-0.00;0.50;-0.00;0.58;0.00;
0.54;0.02;-0.00;0.50;-0.00;0.57;0.02;
0.53;0.02;-0.00;0.50;0.00;0.57;0.00;
0.53;0.02;-0.00;0.50;0.00;0.56;0.01;
0.52;0.02;-0.00;0.50;0.00;0.54;0.03;
0.52;0.02;-0.00;0.50;0.00;0.54;0.01;
0.51;0.01;-0.00;0.50;0.00;0.52;0.01;
0.50;0.01;-0.00;0.50;0.01;0.50;0.03;
0.49;0.00;-0.00;0.50;0.01;0.47;0.02;
0.48;-0.00;-0.00;0.50;0.01;0.44;0.02;
0.46;-0.01;-0.00;0.50;0.02;0.43;0.02;
0.46;-0.02;-0.00;0.50;0.01;0.43;-0.02;
0.47;-0.03;-0.00;0.50;-0.00;0.47;-0.04;
0.50;-0.02;-0.00;0.50;-0.01;0.51;-0.02;
0.52;-0.01;-0.00;0.50;-0.01;0.54;-0.02;
0.53;0.01;-0.00;0.50;-0.01;0.53;0.01;
0.51;0.02;-0.00;0.50;0.01;0.51;0.03;
0.49;0.01;-0.00;0.50;0.01;0.49;0.01;
0.48;-0.00;-0.00;0.50;0.01;0.47;-0.00;
0.48;-0.01;-0.00;0.50;0.01;0.49;-0.01;
0.50;-0.01;-0.00;0.50;-0.01;0.51;-0.03;
0.51;-0.00;-0.00;0.50;-0.01;0.53;-0.01;
0.52;0.01;-0.00;0.50;-0.00;0.54;-0.00;
0.53;0.01;-0.00;0.50;-0.00;0.55;-0.02;
0.53;0.02;-0.00;0.50;-0.00;0.56;-0.01;
0.53;0.02;-0.00;0.50;-0.00;0.57;0.01;
0.53;0.02;-0.00;0.50;-0.00;0.57;-0.01;
0.54;0.02;-0.00;0.50;-0.00;0.58;-0.00;
0.54;0.02;-0.00;0.50;-0.00;0.57;0.01;
0.53;0.02;-0.00;0.50;-0.00;0.57;0.00;
0.53;0.02;-0.00;0.50;0.00;0.56;-0.00;
0.53;0.02;-0.00;0.50;-0.00;0.55;0.02;
0.52;0.02;-0.00;0.50;-0.00;0.54;0.01;
0.52;0.02;-0.00;0.50;0.00;0.53;0.01;
0.50;0.01;-0.00;0.50;0.01;0.51;0.03;
0.49;0.01;-0.00;0.50;0.01;0.49;0.02;
0.49;-0.00;-0.00;0.50;0.01;0.46;0.02;
0.48;-0.01;-0.00;0.50;0.01;0.44;0.04;
0.46;-0.01;-0.00;0.50;0.01;0.40;0.02;
0.44;-0.02;-0.00;0.50;0.02;0.38;0.00;
0.44;-0.03;-0.00;0.50;0.01;0.39;0.00;
0.45;-0.04;-0.00;0.50;0.00;0.42;-0.04;
0.48;-0.04;-0.00;0.50;-0.01;0.46;-0.03;
0.50;-0.02;-0.00;0.50;-0.01;0.48;0.01;
0.50;-0.00;-0.00;0.50;0.00;0.47;0.01;
0.48;0.00;-0.00;-1.50;-1.07;0.45;0.02;
-0.30;1.28;-0.00;-1.50;0.19;-0.26;1.21;
-1.66;1.05;-0.00;-1.50;0.78;-1.59;1.00;
-2.31;0.12;-0.00;-1.50;0.52;-2.26;0.12;
-2.05;-0.50;-0.00;-1.50;-0.03;-2.04;-0.48;
-1.46;-0.47;-0.00;-1.50;-0.32;-1.48;-0.46;
-1.15;-0.08;-0.00;-1.50;-0.24;-1.16;-0.08;
-1.23;0.21;-0.00;-1.50;-0.01;-1.22;0.18;
-1.48;0.22;-0.00;-1.50;0.13;-1.46;0.21;
-1.64;0.06;-0.00;-1.50;0.11;-1.62;0.05;
-1.61;-0.08;-0.00;-1.50;0.01;-1.60;-0.09;
-1.50;-0.09;-0.00;-1.50;-0.06;-1.48;-0.10;
-1.42;-0.02;-0.00;-1.50;-0.06;-1.40;-0.05;
-1.42;0.04;-0.00;-1.50;-0.02;-1.40;0.04;
-1.47;0.06;-0.00;-1.50;0.02;-1.46;0.06;
-1.52;0.03;-0.00;-1.50;0.03;-1.51;0.03;
-1.53;-0.00;-0.00;-1.50;0.01;-1.54;0.01;
-1.52;-0.02;-0.00;-1.50;-0.00;-1.53;-0.03;
-1.50;-0.02;-0.00;-1.50;-0.01;-1.50;-0.02;
